wine_name,vintage_name,vintage_year,wine_ratings_average,wine_ratings_count,vintage_ratings_average,vintage_rating_count,liter_price_euros,in_top_list,country
Brunello di Montalcino,Valdicava Brunello di Montalcino 2013,2013,4.4,9257,4.4,912,126.6,0,Italie
Échézeaux Grand Cru,Henri Jayer Échézeaux Grand Cru 1976,1976,4.7,359,0.0,5,17182.0,0,France
Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 1949,1949,4.5,15975,0.0,3,3514.066666666667,0,France
Pauillac (Grand Cru Classé),Château Pontet-Canet Pauillac (Grand Cru Classé) 2014,2014,4.4,47234,4.4,1886,158.66666666666669,1,France
Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 1974,1974,4.6,73615,4.4,350,825.0,0,France
Pessac-Léognan Blanc (Grand Cru Classé de Graves),Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2013,2013,4.5,1206,4.7,40,2533.333333333333,0,France
Sassicaia,Tenuta San Guido Sassicaia 2014,2014,4.6,107646,4.5,8182,768.3333333333333,0,Italie
La Grande Année Brut Champagne,Bollinger La Grande Année Brut Champagne 2014,2014,4.5,24646,4.5,1279,321.8666666666667,0,France
R.D Extra Brut Champagne (Récemment Dégorgé),Bollinger R.D Extra Brut Champagne (Récemment Dégorgé) 2004,2004,4.6,7737,4.6,1404,711.6666666666666,0,France
Cristal Brut Champagne (Millésimé),Louis Roederer Cristal Brut Champagne (Millésimé) 2014,2014,4.6,42456,4.6,1185,616.6666666666667,0,France
Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2014,2014,4.6,38521,4.6,128,1656.6666666666667,0,France
Montrachet Grand Cru Marquis de Laguiche,Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 2014,2014,4.6,1970,4.8,59,2705.0,0,France
Vacqueyras,Château des Tours Vacqueyras 2011,2011,4.3,3412,4.4,453,333.3333333333333,1,France
Vacqueyras,Château des Tours Vacqueyras 2011,2011,4.3,3412,4.4,453,333.3333333333333,1,France
Hommage à Jacques Perrin Châteauneuf-du-Pape,Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2012,2012,4.5,6121,4.4,655,740.0,0,France
Vigna Cappella di S. Stefano Perno Barolo,Rocche dei Manzoni Vigna Cappella di S. Stefano Perno Barolo 2012,2012,4.4,2514,4.4,158,165.0,0,Italie
Falletto Barolo Le Rocche del Falletto Riserva,Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2012,2012,4.6,622,4.6,26,1067.5,0,Italie
V.P Extra Brut Champagne Grand Cru 'Ambonnay',Egly-Ouriet V.P Extra Brut Champagne Grand Cru 'Ambonnay',N.V.,4.4,2079,4.4,2079,199.93333333333334,0,France
Cuvée Annamaria Clementi (Extra Brut),Ca' del Bosco Cuvée Annamaria Clementi (Extra Brut) 2014,2014,4.5,7928,4.5,152,202.24,0,Italie
Cuvée Annamaria Clementi (Extra Brut),Ca' del Bosco Cuvée Annamaria Clementi (Extra Brut) 2013,2013,4.5,7928,4.4,318,188.07999999999998,0,Italie
Brunello di Montalcino Riserva,Biondi-Santi Brunello di Montalcino Riserva 1961,1961,4.6,3375,0.0,8,1395.0,0,Italie
Brut Rosé Champagne,Dom Pérignon Brut Rosé Champagne 2008,2008,4.6,13747,4.6,655,833.3333333333334,0,France
Clos de L'Obac,Costers del Siurana Clos de L'Obac 2013,2013,4.4,2588,4.6,30,129.08,0,Espagne
Pomerol,Château La Fleur-Pétrus Pomerol 2014,2014,4.5,12214,4.6,357,626.6666666666667,0,France
Il San Lorenzo Bianco,Fattoria San Lorenzo Il San Lorenzo Bianco 2009,2009,4.5,673,0.0,9,100.0,0,Italie
Brunello di Montalcino Riserva,Poggio di Sotto Brunello di Montalcino Riserva 2011,2011,4.6,1589,4.5,159,960.0,0,Italie
Pingus,Dominio de Pingus Pingus 2014,2014,4.6,6013,4.6,174,3558.333333333333,0,Espagne
Poggio Al Vento Brunello di Montalcino Riserva,Col d'Orcia Poggio Al Vento Brunello di Montalcino Riserva 2010,2010,4.4,4542,4.4,616,235.83333333333334,0,Italie
Son Negre,Ànima Negra Son Negre 2004,2004,4.5,521,4.6,29,277.73333333333335,0,Espagne
Barolo Riserva Leon,Rivetto Barolo Riserva Leon 2008,2008,4.4,948,4.4,144,261.6666666666667,0,Italie
Vin Santo di Montepulciano,Avignonesi Vin Santo di Montepulciano 1988,1988,4.6,773,0.0,2,943.3333333333334,0,Italie
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,4.5,15671,4.6,351,391.6,0,France
Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2005,2005,4.6,73615,4.7,2516,2220.0,0,France
Belle Epoque Brut Champagne,Perrier-Jouët Belle Epoque Brut Champagne 2014,2014,4.5,20992,4.4,353,353.3333333333333,0,France
Brunello di Montalcino Riserva,Mocali Brunello di Montalcino Riserva 1998,1998,4.4,306,0.0,3,168.33333333333334,0,Italie
Cos d'Estournel,Cos d'Estournel Cos d'Estournel 2014,2014,4.4,43704,4.4,847,221.48000000000002,0,France
Vin de Pays de l'Hérault,La Grange des Pères Vin de Pays de l'Hérault 2012,2012,4.5,8933,4.5,883,911.6666666666666,1,France
Arborina Barolo,Elio Altare Arborina Barolo 1990,1990,4.4,2527,0.0,12,560.0,0,Italie
Madonna delle Grazie Brunello di Montalcino,Il Marroneto Madonna delle Grazie Brunello di Montalcino 2013,2013,4.5,2747,4.5,311,655.0,0,Italie
Madonna delle Grazie Brunello di Montalcino,Il Marroneto Madonna delle Grazie Brunello di Montalcino 2010,2010,4.5,2747,4.7,227,1395.0,1,Italie
Madonna delle Grazie Brunello di Montalcino,Il Marroneto Madonna delle Grazie Brunello di Montalcino 2010,2010,4.5,2747,4.7,227,1395.0,1,Italie
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,4.4,24916,4.4,658,626.6666666666667,0,France
Sorì San Lorenzo,Gaja Sorì San Lorenzo 2014,2014,4.6,3857,4.5,136,996.6666666666667,0,Italie
Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2009,2009,4.5,15975,4.6,272,1154.1999999999998,0,France
Cà Bertoldi Amarone della Valpolicella Classico,Recchia Cà Bertoldi Amarone della Valpolicella Classico 2013,2013,4.3,3708,4.5,78,77.2,0,Italie
Redigaffi Toscana,Tua Rita Redigaffi Toscana 2012,2012,4.5,5212,4.4,290,323.3333333333333,0,Italie
Trasnocho,Remírez de Ganuza Trasnocho 2014,2014,4.5,3399,4.4,239,138.05333333333334,0,Espagne
Brut Champagne (Gold),Armand de Brignac Brut Champagne (Gold),N.V.,4.4,3874,4.4,3874,438.66666666666663,0,France
Tokaji Aszú 5 Puttonyos,Oremus Tokaji Aszú 5 Puttonyos 2013,2013,4.5,5449,4.5,550,144.96,0,Hongrie
Ca’ del Merlo Rosso Veneto,Quintarelli Giuseppe Ca’ del Merlo Rosso Veneto 2014,2014,4.5,2198,4.5,163,173.33333333333334,0,Italie
Brunello di Montalcino Riserva,Biondi-Santi Brunello di Montalcino Riserva 2013,2013,4.6,3375,4.6,52,694.6666666666666,0,Italie
Barolo Riserva Speciale Granbussia,Aldo Conterno Barolo Riserva Speciale Granbussia 2006,2006,4.5,56,0.0,4,1395.0,0,Italie
Ca’ del Merlo Rosso Veneto,Quintarelli Giuseppe Ca’ del Merlo Rosso Veneto 2013,2013,4.5,2198,4.4,201,130.06666666666666,0,Italie
R.D Extra Brut Champagne (Récemment Dégorgé),Bollinger R.D Extra Brut Champagne (Récemment Dégorgé) 2005,2005,4.6,7737,0.0,3,471.03999999999996,0,France
Brunello di Montalcino Riserva,Máté Brunello di Montalcino Riserva 2008,2008,4.4,330,4.5,92,161.66666666666666,0,Italie
Château Margaux (Premier Grand Cru Classé),Château Margaux Château Margaux (Premier Grand Cru Classé) 2014,2014,4.6,45350,4.6,532,1395.0,0,France
Barolo Riserva Speciale Granbussia,Aldo Conterno Barolo Riserva Speciale Granbussia 2009,2009,4.5,56,0.0,1,1395.0,0,Italie
Barolo Riserva Speciale Granbussia,Aldo Conterno Barolo Riserva Speciale Granbussia 2005,2005,4.5,56,0.0,2,1565.8333333333335,0,Italie
'Giulio Ferrari' Riserva del Fondatore,Ferrari 'Giulio Ferrari' Riserva del Fondatore 2009,2009,4.6,12592,4.6,573,383.33333333333337,0,Italie
Vin Santo di Montepulciano Occhio di Pernice,Avignonesi Vin Santo di Montepulciano Occhio di Pernice 1994,1994,4.4,1867,4.6,29,1120.0,0,Italie
Graticciaia,Vallone Graticciaia 2012,2012,4.4,2451,4.4,260,148.33333333333334,1,Italie
Hommage à Jacques Perrin Châteauneuf-du-Pape,Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2013,2013,4.5,6121,4.4,307,632.0,0,France
Hommage à Jacques Perrin Châteauneuf-du-Pape,Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2014,2014,4.5,6121,4.5,244,632.0,0,France
Barolo Cascina Francia,Giacomo Conterno Barolo Cascina Francia 2012,2012,4.5,6045,4.6,559,560.0,1,Italie
Tenuta Montebello Picconero,Tolaini Tenuta Montebello Picconero 2011,2011,4.4,2011,4.4,444,133.53333333333333,0,Italie
Lodovico,Biserno Lodovico 2012,2012,4.6,3860,4.6,544,710.0,0,Italie
Barolo Cannubi Boschis,Sandrone Barolo Cannubi Boschis 2012,2012,4.4,4298,4.4,387,370.0,0,Italie
Vin Santo di Montepulciano,Avignonesi Vin Santo di Montepulciano 1993,1993,4.6,773,0.0,8,766.6666666666667,0,Italie
Falletto Barolo Le Rocche del Falletto Riserva,Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2011,2011,4.6,622,4.6,74,996.6666666666667,0,Italie
Vin de Pays de l'Hérault,La Grange des Pères Vin de Pays de l'Hérault 2013,2013,4.5,8933,4.4,725,911.6666666666666,0,France
Sorì Tildìn (Barbaresco) Langhe,Gaja Sorì Tildìn (Barbaresco) Langhe 1981,1981,4.6,3955,0.0,8,940.0,0,Italie
Gaia & Rey Langhe,Gaja Gaia & Rey Langhe 2006,2006,4.5,5909,4.6,342,1260.0,1,Italie
Redigaffi Toscana,Tua Rita Redigaffi Toscana 2013,2013,4.5,5212,4.6,279,711.6666666666666,0,Italie
Veneto Alzero Cabernet,Quintarelli Giuseppe Veneto Alzero Cabernet 2007,2007,4.7,2600,4.7,307,911.6666666666666,1,Italie
Veneto Alzero Cabernet,Quintarelli Giuseppe Veneto Alzero Cabernet 2007,2007,4.7,2600,4.7,307,911.6666666666666,1,Italie
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 1983,1983,4.5,27452,4.4,160,560.0,0,Italie
Ginés Liébana Pedro Ximénez,Toro Albalá Ginés Liébana Pedro Ximénez 1910,1910,4.6,120,4.6,72,521.7333333333333,0,Espagne
Giorgio Bartholomäus,Tenuta Argentiera Giorgio Bartholomäus 2011,2011,4.4,554,4.5,54,661.6666666666666,0,Italie
Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2013,2013,4.7,7947,4.7,442,650.0,0,Italie
Brunello di Montalcino Riserva Vigna Paganelli,Tenuta Il Poggione Brunello di Montalcino Riserva Vigna Paganelli 2012,2012,4.3,7123,4.4,1392,157.73333333333335,0,Italie
L'Extravagant de Doisy-Daëne Sauternes,Château Doisy-Daëne L'Extravagant de Doisy-Daëne Sauternes 2010,2010,4.6,465,4.5,61,886.4266666666667,0,France
Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 1989,1989,4.7,7947,0.0,9,1480.0,0,Italie
Sassicaia,Tenuta San Guido Sassicaia 1974,1974,4.6,107646,0.0,12,2705.0,0,Italie
Finca Bella Vista Malbec,Achaval-Ferrer Finca Bella Vista Malbec 2014,2014,4.5,7663,4.4,872,150.66666666666666,0,Argentine
Toscana,Masseto Toscana 2007,2007,4.7,16284,4.7,781,2705.0,0,Italie
Lodovico,Biserno Lodovico 2011,2011,4.6,3860,4.6,801,911.6666666666666,1,Italie
Lodovico,Biserno Lodovico 2011,2011,4.6,3860,4.6,801,911.6666666666666,1,Italie
Lodovico,Biserno Lodovico 2011,2011,4.6,3860,4.6,801,911.6666666666666,1,Italie
Series M,Vilafonté Series M 2014,2014,4.4,2995,4.4,273,64.0,1,Afrique du Sud
Aszú Eszencia,Château Dereszla Aszú Eszencia 1988,1988,4.5,283,0.0,4,259.9,0,Hongrie
Toscana,Masseto Toscana 2010,2010,4.7,16284,4.7,1054,3131.666666666667,1,Italie
Rujno Rosso,Gravner Rujno Rosso 1999,1999,4.5,532,4.6,45,538.3333333333334,0,Italie
La Mattonara Amarone della Valpolicella Classico Riserva,Zýmē La Mattonara Amarone della Valpolicella Classico Riserva 2004,2004,4.7,1196,4.6,195,711.6666666666666,0,Italie
Campo dei Gigli Amarone della Valpolicella,Tenuta Sant'Antonio Campo dei Gigli Amarone della Valpolicella 2012,2012,4.4,5050,4.4,588,120.0,0,Italie
Rujno Rosso,Gravner Rujno Rosso 2006,2006,4.5,532,0.0,18,412.5,0,Italie
Toscana,Masseto Toscana 1999,1999,4.7,16284,4.7,450,2646.6666666666665,0,Italie
MV Rosé,Henri Giraud MV Rosé,N.V.,4.5,588,4.5,588,391.73333333333335,1,France
Series M,Vilafonté Series M 2012,2012,4.4,2995,4.4,370,77.33333333333334,1,Afrique du Sud
Series M,Vilafonté Series M 2012,2012,4.4,2995,4.4,370,77.33333333333334,1,Afrique du Sud
Toscana,Masseto Toscana 2008,2008,4.7,16284,4.7,764,2775.8333333333335,0,Italie
Vittorio Moretti,Bellavista Vittorio Moretti 2013,2013,4.4,2025,4.4,344,190.0,0,Italie
Vigna Colonnello Barolo Riserva Bussia,Prunotto Vigna Colonnello Barolo Riserva Bussia 2010,2010,4.4,957,4.5,160,328.3333333333333,0,Italie
Pomerol,Château La Fleur-Pétrus Pomerol 1960,1960,4.5,12214,0.0,1,798.9333333333334,0,France
Rocche dell'Annunziata Torriglione Barolo,Roberto Voerzio Rocche dell'Annunziata Torriglione Barolo 2010,2010,4.5,1222,0.0,21,331.4333333333333,0,Italie
Blanc des Millénaires,Charles Heidsieck Blanc des Millénaires 2007,2007,4.6,5581,4.4,240,346.6666666666667,0,France
Toscana,Masseto Toscana 1998,1998,4.7,16284,4.7,441,2790.0,0,Italie
Toscana,Masseto Toscana 2006,2006,4.7,16284,4.8,797,3273.3333333333335,1,Italie
Toknar,Von Siebenthal Toknar 2014,2014,4.4,2033,0.0,14,99.97333333333334,0,Chili
Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild Le Petit Mouton de Mouton Rothschild Pauillac 2009,2009,4.4,8214,4.4,869,733.3333333333333,1,France
Amarone Classico Monte Danieli,Corte Rugolin Amarone Classico Monte Danieli 2012,2012,4.4,504,4.5,97,83.06666666666666,0,Italie
Pomerol,Château l'Évangile Pomerol 2014,2014,4.5,9531,4.4,261,317.33333333333337,0,France
Toscana,Masseto Toscana 2005,2005,4.7,16284,4.8,762,3131.666666666667,1,Italie
Toscana,Masseto Toscana 2005,2005,4.7,16284,4.8,762,3131.666666666667,1,Italie
'Giulio Ferrari' Riserva del Fondatore,Ferrari 'Giulio Ferrari' Riserva del Fondatore 2004,2004,4.6,12592,4.5,1441,626.6666666666667,0,Italie
Barolo Bussia,Parusso Barolo Bussia 2012,2012,4.4,4525,4.4,758,216.66666666666669,0,Italie
Toscana,Masseto Toscana 2003,2003,4.7,16284,4.7,407,2420.0,0,Italie
'Giulio Ferrari' Riserva del Fondatore,Ferrari 'Giulio Ferrari' Riserva del Fondatore 1994,1994,4.6,12592,4.7,94,853.3333333333334,0,Italie
Brunello di Montalcino,Cerbaiona Brunello di Montalcino 2011,2011,4.5,2623,4.5,227,412.5,0,Italie
Toscana,Monteverro Toscana 2012,2012,4.5,2185,4.5,203,253.33333333333334,0,Italie
Toscana,Monteverro Toscana 2013,2013,4.5,2185,4.5,275,256.66666666666663,0,Italie
Toscana,Masseto Toscana 2014,2014,4.7,16284,4.6,708,2420.0,0,Italie
Vin Santo di Montepulciano,Avignonesi Vin Santo di Montepulciano 1987,1987,4.6,773,0.0,7,883.3333333333333,0,Italie
Toscana,Masseto Toscana 2001,2001,4.7,16284,4.8,651,3487.5,0,Italie
Côte-Rôtie La Turque,E. Guigal Côte-Rôtie La Turque 2013,2013,4.6,4891,4.6,186,462.3333333333333,0,France
Pomerol,Château La Conseillante Pomerol 2014,2014,4.4,13504,4.4,377,199.93333333333334,0,France
Chapelle-Chambertin Grand Cru,Domaine Cecile Tremblay Chapelle-Chambertin Grand Cru 2005,2005,4.5,188,0.0,8,6405.0,0,France
Toscana,Masseto Toscana 2004,2004,4.7,16284,4.7,767,2775.8333333333335,1,Italie
Barolo Riserva Villero,Vietti Barolo Riserva Villero 2013,2013,4.6,803,4.6,38,1053.3333333333333,0,Italie
Toscana,Masseto Toscana 1996,1996,4.7,16284,4.7,294,2561.6666666666665,0,Italie
L'Extravagant de Doisy-Daëne Sauternes,Château Doisy-Daëne L'Extravagant de Doisy-Daëne Sauternes 2005,2005,4.6,465,4.6,33,736.6666666666667,0,France
Saint-Estèphe (Grand Cru Classé),Château Montrose Saint-Estèphe (Grand Cru Classé) 2014,2014,4.3,35624,4.4,624,202.66666666666666,0,France
Valdegatiles Ribera del Duero,Dominio de Atauta Valdegatiles Ribera del Duero 2014,2014,4.4,587,0.0,19,383.33333333333337,0,Espagne
Brunello di Montalcino Riserva,Canalicchio di Sopra Brunello di Montalcino Riserva 2012,2012,4.4,801,4.5,91,200.33333333333334,0,Italie
Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva,Antinori Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva 2012,2012,4.5,2165,4.5,236,243.33333333333334,0,Italie
Campolongo di Torbe Amarone della Valpolicella Classico,Masi Campolongo di Torbe Amarone della Valpolicella Classico 1980,1980,4.5,4392,0.0,5,353.3333333333333,0,Italie
Tokaji Aszú 5 Puttonyos,Oremus Tokaji Aszú 5 Puttonyos 2014,2014,4.5,5449,4.4,226,147.42,0,Hongrie
Musigny Grand Cru,Louis Jadot Musigny Grand Cru 1996,1996,4.4,171,0.0,6,2716.666666666667,0,France
Reserve,Leonetti Reserve 2001,2001,4.6,1175,0.0,22,441.66666666666663,0,États-Unis
Toscana,Masseto Toscana 1997,1997,4.7,16284,4.7,357,2705.0,0,Italie
Vieille Vigne Griottes-Chambertin Grand Cru,Domaine Fourrier Vieille Vigne Griottes-Chambertin Grand Cru 2010,2010,4.5,257,0.0,4,4241.666666666666,0,France
Predappio Massera,Conde Predappio Massera 2013,2013,4.4,161,0.0,3,221.33333333333331,0,Italie
Ermitage l'Ermite Blanc,M. Chapoutier Ermitage l'Ermite Blanc 2012,2012,4.5,296,0.0,20,1680.0,0,France
Lilium Est Amarone Della Valpolicella Riserva,Tenuta Sant'Antonio Lilium Est Amarone Della Valpolicella Riserva 2010,2010,4.5,733,4.5,61,219.86666666666667,0,Italie
Toscana,Masseto Toscana 2002,2002,4.7,16284,4.8,490,2248.3333333333335,0,Italie
Merlot,Leonetti Merlot 1996,1996,4.4,1922,0.0,8,238.33333333333334,0,États-Unis
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,4.6,6637,4.6,46,1733.3333333333335,0,France
Barolo Brunate,Vietti Barolo Brunate 2011,2011,4.3,1482,4.4,149,426.6666666666667,0,Italie
Brunello di Montalcino Riserva,Biondi-Santi Brunello di Montalcino Riserva 1955,1955,4.6,3375,4.9,35,2626.733333333333,0,Italie
Big'd Big Barolo,Rocche dei Manzoni Big'd Big Barolo 1985,1985,4.4,1148,0.0,3,206.66666666666666,0,Italie
Les Clos Chablís Grand Cru,Vincent Dauvissat Les Clos Chablís Grand Cru 2007,2007,4.5,1750,4.5,162,911.6666666666666,0,France
Amour de Deutz Millésimé Brut Champagne,Deutz Amour de Deutz Millésimé Brut Champagne 2011,2011,4.5,5532,4.6,444,265.3333333333333,0,France
Sperss Barolo,Gaja Sperss Barolo 2014,2014,4.6,10950,4.5,406,575.0,0,Italie
La Joie,Verite La Joie 2013,2013,4.6,2285,4.6,280,659.8666666666666,0,États-Unis
Le Montrachet Grand Cru,Amiot Guy Le Montrachet Grand Cru 2010,2010,4.5,236,0.0,12,2106.6666666666665,0,France
Toscana,Masseto Toscana 2000,2000,4.7,16284,4.7,356,2533.333333333333,0,Italie
Clos des Goisses Champagne,Philipponnat Clos des Goisses Champagne 1986,1986,4.5,4662,0.0,15,996.6666666666667,0,France
Reserve,Leonetti Reserve 2000,2000,4.6,1175,0.0,12,413.3333333333333,0,États-Unis
Ermitage l'Ermite Blanc,M. Chapoutier Ermitage l'Ermite Blanc 2011,2011,4.5,296,4.7,25,570.0,0,France
Barolo Monprivato,Mascarello Giuseppe e Figlio Barolo Monprivato 2012,2012,4.4,6966,4.4,484,626.6666666666667,0,Italie
Vin Santo di Montepulciano Occhio di Pernice,Avignonesi Vin Santo di Montepulciano Occhio di Pernice 1991,1991,4.4,1867,0.0,12,1253.3333333333335,0,Italie
Toscana,Monteverro Toscana 2014,2014,4.5,2185,4.6,138,331.6666666666667,0,Italie
Barsac (Premier Grand Cru Classé),Château Climens Barsac (Premier Grand Cru Classé) 1982,1982,4.4,6028,4.5,37,383.33333333333337,0,France
Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva,Antinori Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva 2013,2013,4.5,2165,4.4,214,200.0,0,Italie
Calcarole Amarone della Valpolicella Classico,Guerrieri Rizzardi Calcarole Amarone della Valpolicella Classico 2013,2013,4.6,2757,4.5,168,99.26666666666667,0,Italie
Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro,Ciacci Piccolomini d'Aragona Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro 2012,2012,4.5,1971,4.5,251,280.0,0,Italie
Barsac (Premier Grand Cru Classé),Château Climens Barsac (Premier Grand Cru Classé) 2014,2014,4.4,6028,4.5,301,108.73333333333333,0,France
Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle),Henriot Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle),N.V.,4.6,149,4.6,149,833.3333333333334,0,France
50 & 50,Capannelle 50 & 50 2012,2012,4.4,9157,4.4,784,225.0,0,Italie
Le Désir,Verite Le Désir 2014,2014,4.5,1694,4.5,97,616.0,0,États-Unis
Eszencia,Oremus Eszencia 2011,2011,4.7,488,0.0,0,1280.9866666666667,0,Hongrie
Bâtard-Montrachet Grand Cru,Marc Colin Bâtard-Montrachet Grand Cru 2006,2006,4.5,214,0.0,6,1238.3333333333333,0,France
Nettare Veneto Bianco,Dal Forno Romano Nettare Veneto Bianco 1988,1988,4.6,87,0.0,6,413.3333333333333,0,Italie
Tenuta Guado al Tasso Bolgheri Superiore,Antinori Tenuta Guado al Tasso Bolgheri Superiore 1992,1992,4.5,33392,0.0,7,283.3333333333333,0,Italie
Toscana,Masseto Toscana 1989,1989,4.7,16284,4.7,62,3131.666666666667,0,Italie
Clos des Lambrays Grand Cru,Domaine des Lambrays Clos des Lambrays Grand Cru 2013,2013,4.4,6431,4.4,398,825.0,0,France
Toscana,Masseto Toscana 1995,1995,4.7,16284,4.7,300,2533.333333333333,0,Italie
Corton-Charlemagne Grand Cru,Bonneau du Martray Corton-Charlemagne Grand Cru 2014,2014,4.4,10296,4.4,408,1281.6666666666667,0,France
Barolo Bussia Cicala,Aldo Conterno Barolo Bussia Cicala 1990,1990,4.4,3346,4.5,54,555.0,0,Italie
