wine_name,vintage_name,vintage_year,wine_ratings_average,wine_ratings_count,vintage_ratings_average,vintage_rating_count,liter_price_euros,in_top_list,country,popularity_score,value_for_money,popularity_rank,value_rank,combined_rank
Costasera Amarone della Valpolicella Classico,Masi Costasera Amarone della Valpolicella Classico 2013,2013,4.3,93397,4.4,9182,126.66666666666669,0,Italie,49.211842366282944,0.03394736842105262,132.0,347.0,239.5
Clos Sainte Hune Riesling Alsace,Trimbach Clos Sainte Hune Riesling Alsace 2012,2012,4.5,4106,4.5,271,400.0,1,France,37.440920689104956,0.01125,952.0,1077.0,1014.5
Tessons Clos de Mon Plaisir Meursault,Domaine Roulot Tessons Clos de Mon Plaisir Meursault 2002,2002,4.4,761,0.0,16,1680.0,0,France,29.19238677459142,0.0026190476190476194,1641.0,1908.0,1774.5
Kairos,Zýmē Kairos 2007,2007,4.4,7364,4.5,97,295.0,0,Italie,39.17917758635306,0.014915254237288136,768.0,868.0,818.0
Pomerol,Château Hosanna Pomerol 2009,2009,4.4,3377,4.5,147,726.6666666666666,0,France,35.7488692896965,0.006055045871559634,1112.0,1494.0,1303.0
Bolgheri Superiore,Ornellaia Bolgheri Superiore 1988,1988,4.6,47939,4.6,180,911.6666666666666,0,Italie,49.577349382470814,0.005045703839122486,91.0,1588.0,839.5
Château Margaux (Premier Grand Cru Classé),Château Margaux Château Margaux (Premier Grand Cru Classé) 2013,2013,4.6,45350,4.5,498,1366.6666666666667,0,France,49.3219610954991,0.003365853658536585,118.0,1814.0,966.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 1958,1958,4.5,27452,0.0,21,996.6666666666669,0,Italie,45.99087436812837,0.00451505016722408,294.0,1665.0,979.5
Sperss Barolo,Gaja Sperss Barolo 2013,2013,4.6,10950,4.5,593,698.3333333333334,0,Italie,42.78503578212537,0.006587112171837708,498.0,1443.0,970.5
L'Apparita,Castello di Ama L'Apparita 2009,2009,4.4,3836,4.5,262,530.0,0,Italie,36.30961591841465,0.00830188679245283,1064.0,1269.0,1166.5
Comtes de Champagne Blanc de Blancs,Taittinger Comtes de Champagne Blanc de Blancs 2012,2012,4.5,27449,4.5,356,253.33333333333331,0,France,45.99038257380719,0.017763157894736842,311.0,748.0,529.5
Toscana Batar,Querciabella Toscana Batar 2011,2011,4.3,4187,4.4,355,268.3333333333333,0,Italie,35.86088099388231,0.016024844720496895,1109.0,813.0,961.0
Châteauneuf-du-Pape,Château Rayas Châteauneuf-du-Pape 2009,2009,4.7,7544,4.7,312,4128.333333333333,0,France,41.96398677427248,0.0011384739604360114,554.0,2059.0,1306.5
Gratallops Partida Bellvisos,Sara Pérez y René Barbier Gratallops Partida Bellvisos 2005,2005,4.3,627,4.5,63,116.66666666666669,0,Espagne,27.696070124721558,0.03685714285714285,1745.0,299.0,1022.0
Brunate  Barolo,Roberto Voerzio Brunate  Barolo 1996,1996,4.5,1289,4.5,44,882.5,0,Italie,32.22729901322634,0.0050991501416430595,1425.0,1586.0,1505.5
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2005,2005,4.5,27452,4.5,924,441.6666666666666,0,Italie,45.99087436812837,0.01018867924528302,294.0,1132.0,713.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2004,2004,4.5,27452,4.5,1861,471.6666666666667,0,Italie,45.99087436812837,0.009540636042402826,294.0,1188.0,741.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2009,2009,4.5,27452,4.4,1923,413.3333333333333,0,Italie,45.99087436812837,0.010887096774193548,294.0,1098.0,696.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2010,2010,4.5,27452,4.4,1626,293.3333333333333,0,Italie,45.99087436812837,0.015340909090909093,294.0,851.0,572.5
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2011,2011,4.5,27452,4.5,1112,413.3333333333333,0,Italie,45.99087436812837,0.010887096774193548,294.0,1098.0,696.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2000,2000,4.5,27452,4.5,493,441.6666666666666,1,Italie,45.99087436812837,0.01018867924528302,294.0,1132.0,713.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 1998,1998,4.5,27452,4.5,418,471.6666666666667,0,Italie,45.99087436812837,0.009540636042402826,294.0,1188.0,741.0
Le Bourg Saumur Champigny,Clos Rougeard Le Bourg Saumur Champigny 2010,2010,4.5,1264,4.7,85,1366.6666666666667,0,France,32.13916458618061,0.003292682926829268,1432.0,1837.0,1634.5
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 1997,1997,4.5,27452,4.6,541,525.3333333333334,0,Italie,45.99087436812837,0.008565989847715736,294.0,1252.0,773.0
Brunello di Montalcino,Cerbaiona Brunello di Montalcino 2009,2009,4.5,2623,4.5,230,398.3333333333333,0,Italie,35.42433290940093,0.011297071129707114,1154.0,1074.0,1114.0
Pomerol,Château Hosanna Pomerol 2010,2010,4.4,3377,4.5,190,530.0,0,France,35.7488692896965,0.00830188679245283,1112.0,1269.0,1190.5
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2008,2008,4.5,27452,4.4,2155,441.6666666666666,0,Italie,45.99087436812837,0.01018867924528302,294.0,1132.0,713.0
Veneto Alzero Cabernet,Quintarelli Giuseppe Veneto Alzero Cabernet 2011,2011,4.7,2600,4.8,82,608.7,0,Italie,36.957353602845,0.007721373418761294,994.0,1334.0,1164.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2001,2001,4.5,27452,4.4,961,560.0,0,Italie,45.99087436812837,0.008035714285714285,294.0,1299.0,796.5
Brunello di Montalcino,Fonterenza Brunello di Montalcino 2004,2004,4.2,1598,4.5,45,161.66666666666666,0,Italie,30.981334130570126,0.025979381443298973,1493.0,506.0,999.5
Belle Epoque Brut Champagne,Perrier-Jouët Belle Epoque Brut Champagne 2013,2013,4.5,20992,4.4,1864,330.0,0,France,44.78353511284717,0.013636363636363636,401.0,948.0,674.5
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,Domaine Ponsot Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2010,2010,4.4,2678,4.5,66,1765.0,0,France,34.72843231550492,0.002492917847025496,1222.0,1918.0,1570.0
Montrachet Grand Cru,Domaine des Comtes Lafon Montrachet Grand Cru 2009,2009,4.7,516,4.7,36,7970.0,0,France,29.356701797763346,0.0005897114178168131,1625.0,2090.0,1857.5
Veneto Alzero Cabernet,Quintarelli Giuseppe Veneto Alzero Cabernet 2009,2009,4.7,2600,4.8,208,740.0,0,Italie,36.957353602845,0.0063513513513513515,994.0,1468.0,1231.0
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,2012,4.4,24916,4.4,1463,209.26666666666665,0,France,44.542367964045766,0.021025804396304557,418.0,639.0,528.5
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2007,2007,4.5,27452,4.5,3523,471.6666666666667,0,Italie,45.99087436812837,0.009540636042402826,294.0,1188.0,741.0
Darmagi Langhe,Gaja Darmagi Langhe 1988,1988,4.5,3184,4.5,36,530.0,0,Italie,36.29652096133923,0.008490566037735849,1076.0,1254.0,1165.0
Sed de Caná,Jaro Sed de Caná 2009,2009,4.5,345,0.0,3,221.2,0,Espagne,26.29594987664112,0.02034358047016275,1810.0,658.0,1234.0
Cerretta Barolo Riserva (Vigna Bricco),Elio Altare Cerretta Barolo Riserva (Vigna Bricco) 2006,2006,4.5,2065,4.5,127,273.3333333333333,0,Italie,34.347984774278096,0.016463414634146342,1262.0,801.0,1031.5
Montelìg,Von Siebenthal Montelìg 2013,2013,4.4,2905,4.5,249,66.65333333333334,0,Chili,35.086430144858454,0.06601320264052811,1201.0,96.0,648.5
Maria Adelaide Barbaresco,Bruno Rocca Maria Adelaide Barbaresco 2006,2006,4.3,501,4.5,53,355.0,0,Italie,26.731406234664917,0.012112676056338027,1794.0,1020.0,1407.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 1995,1995,4.5,27452,4.6,313,471.6666666666667,0,Italie,45.99087436812837,0.009540636042402826,294.0,1188.0,741.0
Amarone della Valpolicella Classico,Bertani Amarone della Valpolicella Classico 1959,1959,4.4,18720,4.7,37,1125.0,0,Italie,43.284330100138966,0.003911111111111112,484.0,1746.0,1115.0
Barolo Monprivato,Mascarello Giuseppe e Figlio Barolo Monprivato 2013,2013,4.4,6966,4.5,477,626.6666666666667,0,Italie,38.93470438407417,0.007021276595744681,790.0,1407.0,1098.5
Bolgheri Superiore,Ornellaia Bolgheri Superiore 1989,1989,4.6,47939,4.6,99,711.6666666666666,0,Italie,49.577349382470814,0.0064637002341920375,91.0,1454.0,772.5
Poggio all'Oro Brunello di Montalcino Riserva,Banfi Poggio all'Oro Brunello di Montalcino Riserva 2013,2013,4.5,7033,4.4,172,181.73333333333332,0,Italie,39.86265886338608,0.02476155539251651,719.0,537.0,628.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 2013,2013,4.5,27452,4.5,1342,321.7333333333333,0,Italie,45.99087436812837,0.01398673849979279,294.0,926.0,610.0
Amarone della Valpolicella Classico,Bussola Amarone della Valpolicella Classico 2011,2011,4.5,6669,4.4,659,241.66666666666663,0,Italie,39.62351341184537,0.018620689655172416,726.0,708.0,717.0
Sassicaia,Tenuta San Guido Sassicaia 1970,1970,4.6,107646,0.0,24,1693.3333333333333,0,Italie,53.29837538537822,0.002716535433070866,23.0,1901.0,962.0
Barolo Riserva Monfortino,Giacomo Conterno Barolo Riserva Monfortino 1961,1961,4.7,5013,4.5,44,1516.6666666666663,0,Italie,40.04301214113847,0.0030989010989011,699.0,1864.0,1281.5
Altura,Casa Silva Altura 2012,2012,4.5,2733,4.6,244,118.66666666666669,0,Chili,35.60919833667631,0.03792134831460674,1138.0,289.0,713.5
Merlot,Leonetti Merlot 2010,2010,4.4,1922,4.5,62,238.33333333333331,0,États-Unis,33.26893499393305,0.018461538461538463,1343.0,713.0,1028.0
Vintage Port,Quinta do Noval Vintage Port 2011,2011,4.4,1972,4.5,92,353.3333333333333,0,Portugal,33.381935554715355,0.012452830188679247,1332.0,1007.0,1169.5
Pomerol,Château l'Évangile Pomerol 2011,2011,4.5,9531,4.4,455,226.66666666666663,0,France,41.230372153219314,0.01985294117647059,603.0,674.0,638.5
Vosne-Romanée Premier Cru Aux Reignots,Domaine du Comte Liger-Belair Vosne-Romanée Premier Cru Aux Reignots 2007,2007,4.6,645,4.5,50,5565.0,0,France,29.758551457260552,0.0008265947888589397,1588.0,2078.0,1833.0
Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2000,2000,4.6,38521,4.7,1091,2705.0,0,France,48.57121060012933,0.0017005545286506469,186.0,2003.0,1094.5
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 1988,1988,4.5,27452,4.4,246,626.6666666666667,0,Italie,45.99087436812837,0.007180851063829786,294.0,1380.0,837.0
Harimann Montepulciano d'Abruzzo,Pasetti Harimann Montepulciano d'Abruzzo 2000,2000,4.4,1086,0.0,20,78.33333333333334,0,Italie,30.757128602173076,0.05617021276595745,1506.0,142.0,824.0
Sauternes,Château d'Yquem Sauternes 1962,1962,4.7,44126,4.7,66,1366.6666666666667,0,France,50.265580947281094,0.0034390243902439025,75.0,1803.0,939.0
Veneto Rosso del Bepi,Quintarelli Giuseppe Veneto Rosso del Bepi 2010,2010,4.6,3747,4.5,760,325.06666666666666,0,Italie,37.85206967445096,0.014150943396226414,922.0,914.0,918.0
Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2009,2009,4.6,38521,4.7,354,3671.666666666667,0,France,48.57121060012933,0.0012528370403994552,186.0,2048.0,1117.0
Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2003,2003,4.6,38521,4.8,920,2248.333333333333,1,France,48.57121060012933,0.002045959970348406,186.0,1965.0,1075.5
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2010,2010,4.6,47939,4.6,2116,796.6666666666666,1,Italie,49.577349382470814,0.005774058577405858,91.0,1515.0,803.0
Côte-Rôtie La Mouline,E. Guigal Côte-Rôtie La Mouline 1976,1976,4.6,4380,0.0,9,6546.666666666667,0,France,38.57009841550426,0.0007026476578411404,832.0,2082.0,1457.0
Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2008,2008,4.6,38521,4.6,652,1320.0,0,France,48.57121060012933,0.0034848484848484847,186.0,1799.0,992.5
Campolongo di Torbe Amarone della Valpolicella Classico,Masi Campolongo di Torbe Amarone della Valpolicella Classico 2012,2012,4.5,4392,4.5,245,283.3333333333333,0,Italie,37.74392992435215,0.015882352941176472,926.0,822.0,874.0
Sauternes (Premier Grand Cru Classé),Château Suduiraut Sauternes (Premier Grand Cru Classé) 2007,2007,4.3,17293,4.4,1244,66.53333333333333,1,France,41.959645419601465,0.06462925851703406,571.0,104.0,337.5
Montepulciano d'Abruzzo,Valentini Montepulciano d'Abruzzo 1992,1992,4.4,1398,0.0,21,724.5333333333333,0,Italie,31.868310860292528,0.0060728744939271264,1455.0,1493.0,1474.0
Dom Ruinart Blanc de Blancs Brut Champagne,Ruinart Dom Ruinart Blanc de Blancs Brut Champagne 2010,2010,4.5,18466,4.6,465,382.6666666666666,1,France,44.20658917049658,0.011759581881533103,433.0,1037.0,735.0
Merlot,Leonetti Merlot 2007,2007,4.4,1922,4.5,65,268.3333333333333,0,États-Unis,33.26893499393305,0.016397515527950313,1343.0,802.0,1072.5
Vürsù Barolo Campè,La Spinetta Vürsù Barolo Campè 2011,2011,4.4,6260,4.4,423,425.0,0,Italie,38.46451604201424,0.010352941176470589,852.0,1128.0,990.0
Lodovico,Biserno Lodovico 2013,2013,4.6,3860,4.6,655,566.6666666666666,1,Italie,37.98874332731083,0.00811764705882353,901.0,1285.0,1093.0
d'Alceo,Castello dei Rampolla d'Alceo 2001,2001,4.4,3133,4.5,147,446.6666666666666,0,Italie,35.418883680189644,0.009850746268656719,1158.0,1167.0,1162.5
Darmagi Langhe,Gaja Darmagi Langhe 1984,1984,4.5,3184,0.0,14,441.6666666666666,0,Italie,36.29652096133923,0.01018867924528302,1076.0,1132.0,1104.0
Amarone della Valpolicella,Roccolo Grassi Amarone della Valpolicella 2001,2001,4.4,2680,0.0,20,388.3333333333333,0,Italie,34.731717123421575,0.011330472103004294,1221.0,1071.0,1146.0
N.P.U. Extra Brut Champagne (Nec Plus Ultra),Bruno Paillard N.P.U. Extra Brut Champagne (Nec Plus Ultra) 2008,2008,4.5,1482,4.5,137,626.6666666666667,0,France,32.85516512635214,0.007180851063829786,1382.0,1380.0,1381.0
Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 1999,1999,4.6,38521,4.7,1156,1765.0,1,France,48.57121060012933,0.0026062322946175634,186.0,1910.0,1048.0
Vigneto Bellavista Chianti Classico,Castello di Ama Vigneto Bellavista Chianti Classico 2007,2007,4.4,1402,4.4,266,295.0,0,Italie,31.88088229741596,0.014915254237288136,1450.0,868.0,1159.0
Brunello di Montalcino Riserva,Biondi-Santi Brunello di Montalcino Riserva 1990,1990,4.6,3375,4.5,49,1395.0,0,Italie,37.37109277521049,0.003297491039426523,957.0,1826.0,1391.5
Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2010,2010,4.6,38521,4.6,197,2120.0,0,France,48.57121060012933,0.002169811320754717,186.0,1946.0,1066.0
Opus One,Opus One Opus One 2013,2013,4.6,77053,4.6,7011,1025.0,0,États-Unis,51.760344368432925,0.00448780487804878,48.0,1671.0,859.5
Falletto Barolo Le Rocche del Falletto Riserva,Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2000,2000,4.6,622,4.7,63,2064.1666666666665,0,Italie,29.591524426600223,0.002228502220427937,1601.0,1942.0,1771.5
Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour Grand Vin Pauillac (Premier Grand Cru Classé) 2005,2005,4.6,38521,4.7,831,1601.0533333333333,0,France,48.57121060012933,0.0028731085368798874,186.0,1888.0,1037.0
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie Macquin Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2000,2000,4.3,10699,4.4,479,383.33333333333337,1,France,39.894993899996,0.011217391304347825,718.0,1079.0,898.5
Vin de Pays de l'Hérault,La Grange des Pères Vin de Pays de l'Hérault 2004,2004,4.5,8933,4.5,280,911.6666666666666,0,France,40.93878403665828,0.004936014625228519,622.0,1603.0,1112.5
Tenuta Nuova Brunello di Montalcino,Casanova di Neri Tenuta Nuova Brunello di Montalcino 2012,2012,4.5,20934,4.5,2399,313.33333333333337,0,Italie,44.77108459686673,0.014361702127659573,403.0,898.0,650.5
Le Bourg Saumur Champigny,Clos Rougeard Le Bourg Saumur Champigny 2013,2013,4.5,1264,4.8,54,1110.0,0,France,32.13916458618061,0.004054054054054054,1432.0,1734.0,1583.0
d'Alceo,Castello dei Rampolla d'Alceo 2008,2008,4.4,3133,4.4,170,261.6666666666667,0,Italie,35.418883680189644,0.016815286624203823,1158.0,781.0,969.5
Amarone della Valpolicella Classico,Quintarelli Giuseppe Amarone della Valpolicella Classico 2013,2013,4.7,8900,4.8,444,566.6666666666666,0,Italie,42.74089081188509,0.008294117647058825,509.0,1275.0,892.0
Sauternes (Premier Grand Cru Classé),Château Suduiraut Sauternes (Premier Grand Cru Classé) 2010,2010,4.3,17293,4.4,906,100.94666666666666,0,France,41.959645419601465,0.042596750759476956,571.0,240.0,405.5
Valpolicella Superiore Monte Lodoletta,Dal Forno Romano Valpolicella Superiore Monte Lodoletta 2011,2011,4.5,13024,4.5,1279,238.33333333333331,0,Italie,42.63547089709045,0.01888111888111888,513.0,701.0,607.0
Brunello di Montalcino,Biondi-Santi Brunello di Montalcino 1985,1985,4.5,27452,4.4,178,560.0,0,Italie,45.99087436812837,0.008035714285714285,294.0,1299.0,796.5
Romanée-Saint-Vivant Grand Cru,Domaine Arnoux-Lachaux Romanée-Saint-Vivant Grand Cru 2002,2002,4.5,463,0.0,16,4270.0,0,France,27.619771743388053,0.001053864168618267,1747.0,2068.0,1907.5
Châteauneuf-du-Pape,Château Rayas Châteauneuf-du-Pape 2010,2010,4.7,7544,4.7,174,4383.333333333334,0,France,41.96398677427248,0.0010722433460076044,554.0,2064.0,1309.0
Kairos,Zýmē Kairos 2009,2009,4.4,7364,4.4,301,295.0,1,Italie,39.17917758635306,0.014915254237288136,768.0,868.0,818.0
Pauillac (Grand Cru Classé),Château Lynch-Bages Pauillac (Grand Cru Classé) 1934,1934,4.4,55808,0.0,0,639.8000000000001,0,France,48.090559031982075,0.006877149109096593,200.0,1420.0,810.0
Amour de Deutz Millésimé Brut Champagne,Deutz Amour de Deutz Millésimé Brut Champagne 2010,2010,4.5,5532,4.5,411,265.3333333333333,0,France,38.78237111753092,0.016959798994974875,802.0,775.0,788.5
Kairos,Zýmē Kairos 2012,2012,4.4,7364,4.4,502,295.0,1,Italie,39.17917758635306,0.014915254237288136,768.0,868.0,818.0
Costa Russi (Barbaresco) Langhe,Gaja Costa Russi (Barbaresco) Langhe 1979,1979,4.6,2876,0.0,14,854.1666666666666,0,Italie,36.63511630666831,0.005385365853658537,1030.0,1561.0,1295.5
Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2009,2009,4.6,73615,4.7,1282,1300.0,0,France,51.55037880617773,0.003538461538461538,54.0,1794.0,924.0
Continuum Estate,Continuum Continuum Estate 2013,2013,4.6,6949,4.5,848,430.0,0,États-Unis,40.6932239992459,0.01069767441860465,634.0,1105.0,869.5
Conde de Superunda,Miguel Torres Chile Conde de Superunda 2013,2013,4.2,3237,4.5,68,74.66666666666667,0,Chili,33.94608946649023,0.05625,1284.0,141.0,712.5
Bolgheri Superiore,Ornellaia Bolgheri Superiore 1992,1992,4.6,47939,4.6,143,598.3333333333334,0,Italie,49.577349382470814,0.0076880222841225615,91.0,1336.0,713.5
Pieve Santa Restituta Sugarille Brunello di Montalcino,Gaja Pieve Santa Restituta Sugarille Brunello di Montalcino 2013,2013,4.5,3717,4.5,312,296.6666666666667,0,Italie,36.99302476633763,0.015168539325842695,992.0,860.0,926.0
Falletto Barolo Le Rocche del Falletto Riserva,Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2004,2004,4.6,622,4.6,55,2348.333333333333,0,Italie,29.591524426600223,0.001958836053938964,1601.0,1975.0,1788.0
Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 1994,1994,4.7,7947,4.6,94,1003.3333333333334,0,Italie,42.20858395631885,0.004684385382059801,533.0,1645.0,1089.0
Barolo Cannubi,Michele Chiarlo Barolo Cannubi 2013,2013,4.3,1852,4.4,210,180.0,0,Italie,32.353292085386336,0.023888888888888887,1414.0,558.0,986.0
Sir Winston Churchill Brut Champagne,Pol Roger Sir Winston Churchill Brut Champagne 2008,2008,4.6,12873,4.6,1375,911.6666666666666,0,France,43.529281918834315,0.005045703839122486,463.0,1588.0,1025.5
Comtes de Champagne Blanc de Blancs,Taittinger Comtes de Champagne Blanc de Blancs 2011,2011,4.5,27449,4.5,1127,540.8333333333334,0,France,45.99038257380719,0.008320493066255777,311.0,1266.0,788.5
Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2008,2008,4.6,73615,4.6,1260,953.5333333333332,0,France,51.55037880617773,0.004824162763056702,54.0,1628.0,841.0
Amarone della Valpolicella Classico,Bertani Amarone della Valpolicella Classico 1960,1960,4.4,18720,0.0,18,353.3333333333333,0,Italie,43.284330100138966,0.012452830188679247,484.0,1007.0,745.5
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,2011,4.6,6637,4.5,96,1046.9066666666668,0,France,40.48191053247125,0.004393896940828854,656.0,1682.0,1169.0
Barolo Le Vigne,Sandrone Barolo Le Vigne 2010,2010,4.3,5026,4.4,226,560.0,0,Italie,36.646232787845214,0.007678571428571428,1028.0,1339.0,1183.5
Sorì San Lorenzo,Gaja Sorì San Lorenzo 2013,2013,4.6,3857,4.5,205,923.3333333333334,0,Italie,37.98516680775785,0.004981949458483754,910.0,1594.0,1252.0
Rocche dell'Annunziata Barolo Riserva,Paolo Scavino Rocche dell'Annunziata Barolo Riserva 1985,1985,4.5,1609,0.0,2,825.0,0,Italie,33.225156661465725,0.005454545454545455,1351.0,1551.0,1451.0
Barbaresco Rabajà,Bruno Rocca Barbaresco Rabajà 2000,2000,4.3,5469,4.5,62,401.6666666666667,0,Italie,37.009459572391116,0.010705394190871369,988.0,1104.0,1046.0
