group_name,wine_name,acidity,intensity,sweetness,tannin,price_euros_liter
Quintarelli Giuseppe Ca’ del Merlo Rosso Veneto 2014,Ca’ del Merlo Rosso Veneto,2.4017632,3.8353415,2.1695538,2.7463377,173.33333333333334
Biondi-Santi Brunello di Montalcino Riserva 2013,Brunello di Montalcino Riserva,3.830859,3.1464493,1.650779,3.602499,694.6666666666666
Aldo Conterno Barolo Riserva Speciale Granbussia 2006,Barolo Riserva Speciale Granbussia,3.5614388,3.388777,1.7685611,3.378777,1395.0
Quintarelli Giuseppe Ca’ del Merlo Rosso Veneto 2013,Ca’ del Merlo Rosso Veneto,2.4017632,3.8353415,2.1695538,2.7463377,130.06666666666666
Bollinger R.D Extra Brut Champagne (Récemment Dégorgé) 2005,R.D Extra Brut Champagne (Récemment Dégorgé),4.4763446,4.174762,,,471.03999999999996
Máté Brunello di Montalcino Riserva 2008,Brunello di Montalcino Riserva,3.9141614,3.3304749,1.7867404,3.5004907,161.66666666666666
Château Margaux Château Margaux (Premier Grand Cru Classé) 2014,Château Margaux (Premier Grand Cru Classé),4.170338,3.6746032,1.6031541,3.8258963,1395.0
Aldo Conterno Barolo Riserva Speciale Granbussia 2009,Barolo Riserva Speciale Granbussia,3.5614388,3.388777,1.7685611,3.378777,1395.0
Aldo Conterno Barolo Riserva Speciale Granbussia 2005,Barolo Riserva Speciale Granbussia,3.5614388,3.388777,1.7685611,3.378777,1565.8333333333335
Ferrari 'Giulio Ferrari' Riserva del Fondatore 2009,'Giulio Ferrari' Riserva del Fondatore,3.3285792,3.4514754,,,383.33333333333337
Avignonesi Vin Santo di Montepulciano Occhio di Pernice 1994,Vin Santo di Montepulciano Occhio di Pernice,4.421994,3.916284,4.950209,,1120.0
Vallone Graticciaia 2012,Graticciaia,2.3604577,4.776415,2.752427,2.8002653,148.33333333333334
Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2013,Hommage à Jacques Perrin Châteauneuf-du-Pape,3.1056042,4.6523724,1.7615204,2.902904,632.0
Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2014,Hommage à Jacques Perrin Châteauneuf-du-Pape,3.1056042,4.6523724,1.7615204,2.902904,632.0
Giacomo Conterno Barolo Cascina Francia 2012,Barolo Cascina Francia,4.5209603,3.7836592,1.6290693,4.3313737,560.0
Tolaini Tenuta Montebello Picconero 2011,Tenuta Montebello Picconero,3.0374305,3.5187986,1.8024508,3.1008515,133.53333333333333
Biserno Lodovico 2012,Lodovico,2.989398,3.6530743,1.919053,2.9573863,710.0
Sandrone Barolo Cannubi Boschis 2012,Barolo Cannubi Boschis,4.490502,3.797728,1.7761469,4.278373,370.0
Avignonesi Vin Santo di Montepulciano 1993,Vin Santo di Montepulciano,4.492628,3.9921334,4.952543,,766.6666666666667
Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2011,Falletto Barolo Le Rocche del Falletto Riserva,4.675603,3.7589545,1.9755139,4.443436,996.6666666666667
La Grange des Pères Vin de Pays de l'Hérault 2013,Vin de Pays de l'Hérault,3.696465,3.884239,1.8121092,3.4815395,911.6666666666666
Gaja Sorì Tildìn (Barbaresco) Langhe 1981,Sorì Tildìn (Barbaresco) Langhe,4.7012973,3.8227334,1.6132797,4.0354605,940.0
Gaja Gaia & Rey Langhe 2006,Gaia & Rey Langhe,3.221216,3.8312788,2.4886413,,1260.0
Tua Rita Redigaffi Toscana 2013,Redigaffi Toscana,3.0276775,3.5147495,1.99489,3.018877,711.6666666666666
Quintarelli Giuseppe Veneto Alzero Cabernet 2007,Veneto Alzero Cabernet,2.300103,4.1231823,2.6875129,2.9364958,911.6666666666666
Biondi-Santi Brunello di Montalcino 1983,Brunello di Montalcino,3.8186848,3.1439083,1.5962596,3.6097949,560.0
Toro Albalá Ginés Liébana Pedro Ximénez 1910,Ginés Liébana Pedro Ximénez,2.6156108,4.409774,4.04,,521.7333333333333
Tenuta Argentiera Giorgio Bartholomäus 2011,Giorgio Bartholomäus,3.150352,3.7238805,1.8178593,3.2496185,661.6666666666666
Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2013,Amarone della Valpolicella Monte Lodoletta,2.235851,4.8174415,3.3512034,2.4933603,650.0
Tenuta Il Poggione Brunello di Montalcino Riserva Vigna Paganelli 2012,Brunello di Montalcino Riserva Vigna Paganelli,3.8713474,3.3939166,1.6121194,3.743623,157.73333333333335
Château Doisy-Daëne L'Extravagant de Doisy-Daëne Sauternes 2010,L'Extravagant de Doisy-Daëne Sauternes,4.4039354,4.838194,4.980402,,886.4266666666667
Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 1989,Amarone della Valpolicella Monte Lodoletta,2.235851,4.8174415,3.3512034,2.4933603,1480.0
Tenuta San Guido Sassicaia 1974,Sassicaia,3.488095,3.7838812,1.7056901,3.8796737,2705.0
Achaval-Ferrer Finca Bella Vista Malbec 2014,Finca Bella Vista Malbec,2.8418646,4.0004506,2.19353,2.6162858,150.66666666666666
Masseto Toscana 2007,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2705.0
Biserno Lodovico 2011,Lodovico,2.989398,3.6530743,1.919053,2.9573863,911.6666666666666
Vilafonté Series M 2014,Series M,3.6752222,3.9073677,1.752683,3.2512286,64.0
Château Dereszla Aszú Eszencia 1988,Aszú Eszencia,4.7944446,2.8555555,4.9666667,,259.9
Masseto Toscana 2010,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,3131.666666666667
Gravner Rujno Rosso 1999,Rujno Rosso,2.5459697,3.9088686,2.1393104,3.1765625,538.3333333333334
Zýmē La Mattonara Amarone della Valpolicella Classico Riserva 2004,La Mattonara Amarone della Valpolicella Classico Riserva,2.2975316,4.634879,3.3520465,2.2620783,711.6666666666666
Tenuta Sant'Antonio Campo dei Gigli Amarone della Valpolicella 2012,Campo dei Gigli Amarone della Valpolicella,2.252263,4.7620506,3.2375097,2.3940825,120.0
Gravner Rujno Rosso 2006,Rujno Rosso,2.5459697,3.9088686,2.1393104,3.1765625,412.5
Masseto Toscana 1999,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2646.6666666666665
Henri Giraud MV Rosé,MV Rosé,4.088041,3.969872,,,391.73333333333335
Vilafonté Series M 2012,Series M,3.6752222,3.9073677,1.752683,3.2512286,77.33333333333334
Masseto Toscana 2008,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2775.8333333333335
Bellavista Vittorio Moretti 2013,Vittorio Moretti,3.9050803,3.0085175,,,190.0
Prunotto Vigna Colonnello Barolo Riserva Bussia 2010,Vigna Colonnello Barolo Riserva Bussia,4.46639,3.6525562,1.4191498,4.275629,328.3333333333333
Château La Fleur-Pétrus Pomerol 1960,Pomerol,3.3711822,4.098032,1.801,3.4681149,798.9333333333334
Roberto Voerzio Rocche dell'Annunziata Torriglione Barolo 2010,Rocche dell'Annunziata Torriglione Barolo,4.6348357,3.8018045,1.7370698,4.4885283,331.4333333333333
Charles Heidsieck Blanc des Millénaires 2007,Blanc des Millénaires,4.454617,4.05854,,,346.6666666666667
Masseto Toscana 1998,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2790.0
Masseto Toscana 2006,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,3273.3333333333335
Von Siebenthal Toknar 2014,Toknar,,,,,99.97333333333334
Château Mouton Rothschild Le Petit Mouton de Mouton Rothschild Pauillac 2009,Le Petit Mouton de Mouton Rothschild Pauillac,4.1714125,4.1546288,1.6595325,4.1678514,733.3333333333333
Corte Rugolin Amarone Classico Monte Danieli 2012,Amarone Classico Monte Danieli,2.4180279,4.7069287,3.148534,2.4624083,83.06666666666666
Château l'Évangile Pomerol 2014,Pomerol,3.3779693,4.1397324,1.6909002,3.4706314,317.33333333333337
Masseto Toscana 2005,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,3131.666666666667
Ferrari 'Giulio Ferrari' Riserva del Fondatore 2004,'Giulio Ferrari' Riserva del Fondatore,3.3285792,3.4514754,,,626.6666666666667
Parusso Barolo Bussia 2012,Barolo Bussia,4.4169183,3.8701873,1.6963162,4.3328404,216.66666666666669
Masseto Toscana 2003,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2420.0
Ferrari 'Giulio Ferrari' Riserva del Fondatore 1994,'Giulio Ferrari' Riserva del Fondatore,3.3285792,3.4514754,,,853.3333333333334
Cerbaiona Brunello di Montalcino 2011,Brunello di Montalcino,3.877622,3.150887,1.8619267,3.622076,412.5
Monteverro Toscana 2012,Toscana,3.0836563,3.638345,1.9710017,2.996743,253.33333333333334
Monteverro Toscana 2013,Toscana,3.0836563,3.638345,1.9710017,2.996743,256.66666666666663
Masseto Toscana 2014,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2420.0
Avignonesi Vin Santo di Montepulciano 1987,Vin Santo di Montepulciano,4.492628,3.9921334,4.952543,,883.3333333333333
Masseto Toscana 2001,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,3487.5
E. Guigal Côte-Rôtie La Turque 2013,Côte-Rôtie La Turque,3.877427,4.0988746,1.7111404,3.9625063,462.3333333333333
Château La Conseillante Pomerol 2014,Pomerol,3.413901,4.150578,1.6647604,3.4677076,199.93333333333334
Domaine Cecile Tremblay Chapelle-Chambertin Grand Cru 2005,Chapelle-Chambertin Grand Cru,4.219708,2.9497976,1.9184722,2.607034,6405.0
Masseto Toscana 2004,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2775.8333333333335
Vietti Barolo Riserva Villero 2013,Barolo Riserva Villero,4.699738,3.9391603,1.8434756,4.602165,1053.3333333333333
Masseto Toscana 1996,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2561.6666666666665
Château Doisy-Daëne L'Extravagant de Doisy-Daëne Sauternes 2005,L'Extravagant de Doisy-Daëne Sauternes,4.4039354,4.838194,4.980402,,736.6666666666667
Château Montrose Saint-Estèphe (Grand Cru Classé) 2014,Saint-Estèphe (Grand Cru Classé),4.2593036,4.195443,1.6222875,4.3646746,202.66666666666666
Dominio de Atauta Valdegatiles Ribera del Duero 2014,Valdegatiles Ribera del Duero,3.8034573,3.6872692,1.7257144,3.2869773,383.33333333333337
Canalicchio di Sopra Brunello di Montalcino Riserva 2012,Brunello di Montalcino Riserva,3.868947,3.3278682,1.6650461,3.6140542,200.33333333333334
Antinori Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva 2012,Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva,3.843529,3.3922389,1.6489447,3.5629516,243.33333333333334
Masi Campolongo di Torbe Amarone della Valpolicella Classico 1980,Campolongo di Torbe Amarone della Valpolicella Classico,2.2195082,4.726553,3.2979991,2.3750587,353.3333333333333
Oremus Tokaji Aszú 5 Puttonyos 2014,Tokaji Aszú 5 Puttonyos,4.960792,3.1639774,4.9386196,,147.42
Louis Jadot Musigny Grand Cru 1996,Musigny Grand Cru,4.4048176,3.2144651,1.4583396,2.947396,2716.666666666667
Leonetti Reserve 2001,Reserve,,,,,441.66666666666663
Masseto Toscana 1997,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2705.0
Domaine Fourrier Vieille Vigne Griottes-Chambertin Grand Cru 2010,Vieille Vigne Griottes-Chambertin Grand Cru,4.1788754,3.019984,1.564988,2.5798235,4241.666666666666
Conde Predappio Massera 2013,Predappio Massera,2.3762434,3.8037038,1.8276721,2.7059789,221.33333333333331
M. Chapoutier Ermitage l'Ermite Blanc 2012,Ermitage l'Ermite Blanc,2.3164318,3.6494274,2.3228636,,1680.0
Tenuta Sant'Antonio Lilium Est Amarone Della Valpolicella Riserva 2010,Lilium Est Amarone Della Valpolicella Riserva,2.3784134,4.845255,3.4556482,2.4084918,219.86666666666667
Masseto Toscana 2002,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2248.3333333333335
Leonetti Merlot 1996,Merlot,2.5498877,3.9385605,1.6291896,2.708973,238.33333333333334
Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,Saint-Émilion Grand Cru (Premier Grand Cru Classé),3.4151723,4.09014,1.8411175,3.5042195,1733.3333333333335
Vietti Barolo Brunate 2011,Barolo Brunate,4.583945,3.787903,1.8730763,4.4596047,426.6666666666667
Biondi-Santi Brunello di Montalcino Riserva 1955,Brunello di Montalcino Riserva,3.830859,3.1464493,1.650779,3.602499,2626.733333333333
Rocche dei Manzoni Big'd Big Barolo 1985,Big'd Big Barolo,4.5567408,3.8413372,1.6542184,4.242019,206.66666666666666
Vincent Dauvissat Les Clos Chablís Grand Cru 2007,Les Clos Chablís Grand Cru,4.0021567,3.142137,1.609475,,911.6666666666666
Deutz Amour de Deutz Millésimé Brut Champagne 2011,Amour de Deutz Millésimé Brut Champagne,4.2636185,3.6999748,,,265.3333333333333
Gaja Sperss Barolo 2014,Sperss Barolo,4.666537,3.8432937,1.6009856,4.3828244,575.0
Verite La Joie 2013,La Joie,3.8834448,4.6995435,1.6734424,3.975856,659.8666666666666
Amiot Guy Le Montrachet Grand Cru 2010,Le Montrachet Grand Cru,3.2913992,3.5690103,1.4717065,,2106.6666666666665
Masseto Toscana 2000,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2533.333333333333
Philipponnat Clos des Goisses Champagne 1986,Clos des Goisses Champagne,4.4161983,4.1535587,,,996.6666666666667
Leonetti Reserve 2000,Reserve,,,,,413.3333333333333
M. Chapoutier Ermitage l'Ermite Blanc 2011,Ermitage l'Ermite Blanc,2.3164318,3.6494274,2.3228636,,570.0
Mascarello Giuseppe e Figlio Barolo Monprivato 2012,Barolo Monprivato,4.551566,3.528406,1.59358,4.265546,626.6666666666667
Avignonesi Vin Santo di Montepulciano Occhio di Pernice 1991,Vin Santo di Montepulciano Occhio di Pernice,4.421994,3.916284,4.950209,,1253.3333333333335
Monteverro Toscana 2014,Toscana,3.0836563,3.638345,1.9710017,2.996743,331.6666666666667
Château Climens Barsac (Premier Grand Cru Classé) 1982,Barsac (Premier Grand Cru Classé),4.358521,4.690008,4.906155,,383.33333333333337
Antinori Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva 2013,Pian delle Vigne Vignaferrovia Brunello di Montalcino Riserva,3.843529,3.3922389,1.6489447,3.5629516,200.0
Guerrieri Rizzardi Calcarole Amarone della Valpolicella Classico 2013,Calcarole Amarone della Valpolicella Classico,2.199505,4.6366425,3.4144526,2.1739233,99.26666666666667
Ciacci Piccolomini d'Aragona Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro 2012,Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro,3.9761274,3.3931572,1.6299964,3.66428,280.0
Château Climens Barsac (Premier Grand Cru Classé) 2014,Barsac (Premier Grand Cru Classé),4.358521,4.690008,4.906155,,108.73333333333333
Henriot Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle),Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle),4.669732,4.184701,,,833.3333333333334
Capannelle 50 & 50 2012,50 & 50,3.2017627,3.409158,1.7858204,3.1226244,225.0
Verite Le Désir 2014,Le Désir,3.8459346,4.750483,1.4755096,3.9275227,616.0
Oremus Eszencia 2011,Eszencia,,,,,1280.9866666666667
Marc Colin Bâtard-Montrachet Grand Cru 2006,Bâtard-Montrachet Grand Cru,3.1168592,3.8959749,1.6880866,,1238.3333333333333
Dal Forno Romano Nettare Veneto Bianco 1988,Nettare Veneto Bianco,3.0620143,4.0712233,2.9499998,,413.3333333333333
Antinori Tenuta Guado al Tasso Bolgheri Superiore 1992,Tenuta Guado al Tasso Bolgheri Superiore,3.4173176,3.9344313,1.733469,3.8648884,283.3333333333333
Masseto Toscana 1989,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,3131.666666666667
Domaine des Lambrays Clos des Lambrays Grand Cru 2013,Clos des Lambrays Grand Cru,4.186641,2.967672,1.7482635,2.650363,825.0
Masseto Toscana 1995,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2533.333333333333
Bonneau du Martray Corton-Charlemagne Grand Cru 2014,Corton-Charlemagne Grand Cru,3.3309574,3.7657247,1.629022,,1281.6666666666667
Aldo Conterno Barolo Bussia Cicala 1990,Barolo Bussia Cicala,4.518978,3.8931282,1.6672688,4.343274,555.0
Cà dei Frati Pietro Dal Cero Amarone della Valpolicella 2010,Pietro Dal Cero Amarone della Valpolicella,2.378941,4.5853004,3.1801608,2.3993819,141.73333333333332
Mazzei Siepi 1994,Siepi,3.156144,3.4918664,1.807986,2.9856336,195.83333333333334
Masseto Toscana 1992,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2705.0
Valdicava Brunello di Montalcino Riserva Madonna del Piano 2010,Brunello di Montalcino Riserva Madonna del Piano,3.909161,3.4256573,1.6784105,3.7303543,490.83333333333337
Collazzi Ferro 2011,Ferro,3.0308511,3.6084752,1.801046,3.1704433,206.66666666666666
Masseto Toscana 1994,Toscana,3.1028588,3.6077247,1.9779595,3.1404293,2533.333333333333
Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,Saint-Émilion Grand Cru (Premier Grand Cru Classé),3.3821888,4.1960263,1.8600491,3.5267162,507.58666666666664
Von Siebenthal Montelìg 2014,Montelìg,3.1128125,4.594468,1.7488612,3.4917915,66.65333333333334
Il Poggiolo Rodolfo Cosimi Brunello di Montalcino 2003,Brunello di Montalcino,3.7889314,3.2775283,1.5622965,3.6129184,161.66666666666666
ARPEPE Sassella Nuova Regina Riserva 2009,Sassella Nuova Regina Riserva,4.478054,3.7077465,1.4810333,4.258797,206.66666666666666
Gaja Pieve Santa Restituta Rennina Brunello di Montalcino 2013,Pieve Santa Restituta Rennina Brunello di Montalcino,3.89392,3.203335,1.7531106,3.645553,271.73333333333335
Verite La Joie 2014,La Joie,3.8834448,4.6995435,1.6734424,3.975856,616.0
Capanna Brunello di Montalcino Riserva 2013,Brunello di Montalcino Riserva,3.9223666,3.3520935,1.5033569,3.7159452,133.26666666666668
Château Trotanoy Pomerol 2014,Pomerol,3.4038813,4.1548076,1.6839123,3.5436969,501.6666666666667
La Spinetta Vürsù Barolo Campè 2014,Vürsù Barolo Campè,4.5237427,3.891842,1.683044,4.385903,186.4
Descendientes de J. Palacios La Faraona Bierzo (Corullón) 2014,La Faraona Bierzo (Corullón),3.6081464,3.5282307,1.746712,2.9734766,3103.3333333333335
Aneri Amarone Stella 2010,Amarone Stella,2.858761,4.201195,2.9613268,2.3210618,246.66666666666669
Vergelegen V Red 2014,V Red,3.8528886,4.004496,1.5824143,3.6092794,126.6
Biondi-Santi Brunello di Montalcino Riserva 1958,Brunello di Montalcino Riserva,3.830859,3.1464493,1.650779,3.602499,1395.0
Cerbaiona Brunello di Montalcino 2012,Brunello di Montalcino,3.877622,3.150887,1.8619267,3.622076,368.33333333333337
Tenuta di Trinoro Toscana Rosso 2013,Toscana Rosso,3.1433663,3.5229356,2.0958486,3.0737605,560.0
Gramona Cava Celler Batlle 2010,Cava Celler Batlle,3.4646797,3.1476307,,,111.93333333333334
Clos Rougeard Les Poyeux Saumur Champigny 2014,Les Poyeux Saumur Champigny,3.9530256,3.2606485,2.2080355,3.5094397,825.0
Maison Leroy Nuits-Saint-Georges 1983,Nuits-Saint-Georges,4.156226,2.840077,2.2210526,2.4711297,2046.666666666667
Domaine Prieuré Roch Clos de Vougeot 2013,Clos de Vougeot,4.0593004,3.1708477,1.7483782,2.907331,2533.333333333333
Quintarelli Giuseppe Recioto della Valpolicella Classico 2007,Recioto della Valpolicella Classico,,,,,530.0
Tenuta di Trinoro Toscana Rosso 2014,Toscana Rosso,3.1433663,3.5229356,2.0958486,3.0737605,471.6666666666667
Brigaldara Amarone della Valpolicella Riserva 2013,Amarone della Valpolicella Riserva,2.49915,4.6594014,3.1706653,2.2274282,160.0
Casanova di Neri Cerretalto Brunello di Montalcino 2013,Cerretalto Brunello di Montalcino,3.8362374,3.50508,1.7550168,3.6501353,553.0
Domaine Faiveley Bâtard-Montrachet Grand Cru 2014,Bâtard-Montrachet Grand Cru,3.2141867,3.8982933,1.9060409,,463.3333333333333
Opus One Opus One 2015,Opus One,3.816858,4.6327147,1.6506873,3.3543363,1110.0
Penfolds Grange 2015,Grange,3.046586,4.7070417,2.106661,3.2378497,985.3333333333333
Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2015,Pessac-Léognan (Premier Grand Cru Classé),4.228074,4.081426,1.6701751,4.236691,926.6666666666666
Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2015,Pauillac (Premier Grand Cru Classé),4.0950465,4.0601296,1.714406,4.116994,1100.0
Tenuta San Guido Sassicaia 2015,Sassicaia,3.488095,3.7838812,1.7056901,3.8796737,1650.0
Antinori Tignanello 2015,Tignanello,3.082814,3.4132028,1.7224381,2.9867094,471.6666666666667
Château Margaux Château Margaux (Premier Grand Cru Classé) 2015,Château Margaux (Premier Grand Cru Classé),4.170338,3.6746032,1.6031541,3.8258963,1969.8933333333334
Pétrus Pomerol 2015,Pomerol,3.3773994,4.131702,1.9707285,3.4428678,8266.666666666668
Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,Saint-Émilion Grand Cru (Premier Grand Cru Classé),3.36467,3.9971006,1.7328519,3.43769,1326.6666666666667
